Damda,23.277698,86.355418,"Damda, West Bengal, India",Purulia
Damdim,26.8641965,88.669948,"Damdim, West Bengal, India",Jalpaiguri
Damgarh,21.0456399,84.3318544,"Damgarh, Odisha 768106, India",Sambalpur
Damnagar,21.6944957,71.5165093,"Damnagar, Gujarat 365220, India",Amreli
Damoh,23.8380986,79.4421731,"Damoh, Madhya Pradesh 470661, India",Damoh
Damoy,23.9687542,81.0036821,"Damoy, Madhya Pradesh 484661, India",Umaria
Damrughutu,23.4556347,86.091184,"Damrughutu, West Bengal, India",Purulia
Danawada,22.7390685,71.51898,"Danawada, Gujarat 363040, India",Surendranagar
Dand Khora,25.566992,87.6433139,"Dand Khora, Bihar 855114, India",Katihar
Dandeli,15.267,74.617,"Dandeli, Karnataka, India",Uttara Kannada
Dangar Bhitthi,26.2859892,86.0657047,"Dangar Bhitthi, Bihar, India",Madhubani
Dangari Gaon,27.7094901,95.5604153,"Dangari Gaon, Assam, India",Tinsukia
Dangoaposi,22.1700163,85.589507,"Dangoaposi, Jharkhand, India",West Singhbhum
Dani Pura,25.3563833,78.7391187,"Dani Pura, Uttar Pradesh, India",Tikamgarh
Daniawan,25.4351729,85.2916454,"Daniawan, Bihar 803201, India",Patna
Danipali,20.9460721,83.5350036,"Danipali, Odisha 767021, India",Balangir
Danishpet(Dharmapuri),12.1870802,78.4240328,"Danishpet, Tamil Nadu, India",Dharmapuri
Danishpet(Salem),11.8584507,78.1372016,"Danishpet, Tamil Nadu 636354, India",Salem
Dankarisahi,21.1043458,85.9777047,"Dankarisahi, Odisha 758025, India",Jajpur
Dankuni,22.6808348,88.2929313,"Dankuni, West Bengal, India",Hooghly
Danta,22.2694183,69.6750762,"Danta, Gujarat 361305, India",Jamnagar
Danta Ka Khera,25.1368481,74.6195474,"Danta Ka Khera, Rajasthan, India",Bhilwara
Dantali,23.0841881,73.1290596,"Dantali, Gujarat, India",Kheda
Dantewada,18.9,81.35,"Dantewada, Chhattisgarh, India",Dantewada
Dantoda,23.2792555,74.9880895,"Dantoda, Madhya Pradesh 457001, India",Ratlam
Danwar(Bulandshahar),28.1271000036,77.8860282898,"Danwar,Bulandshahar,India",Bulandshahar
Dapoli,17.758889,73.185556,"Dapoli, Maharashtra, India",Ratnagiri
Daporijo,27.9862879,94.2205209,"Daporijo, 791122",
Dara,24.8349488,76.0065494,"Dara, Rajasthan 325003, India",Kota
Darala,30.2748558,76.922532,"Darala, Haryana, India",Ambala
Darbhanga,26.1604969,85.899783,"Darbhanga, Bihar, India",Darbhanga
Darcha Padum Trek,33.2660795,77.1823055,"Darcha 194302 Trek,HP/Ladakh,India",Darcha
Dargahpur,29.8359255,77.4831032,"Dargahpur, Uttar Pradesh 247451, India",Saharanpur
Darikha Shekh Ahmadpur,26.0196346,82.9676299,"Darikha Shekh Ahmadpur, Uttar Pradesh 223227, India",Azamgarh
Dariyapur Bilhaur,26.7940125,80.0828258,"Dariyapur Bilhaur, Uttar Pradesh 209210, India",Kanpur Nagar
Darjeeling,27.0360066,88.2626751,"Darjeeling, West Bengal, India",Darjeeling
Daron Ki Dhani,26.7987736,74.0799469,"Daron Ki Dhani, Rajasthan 341514, India",Nagaur
Darrang,26.4522876,92.027319,"Darrang, Assam, India",Darrang
Darshana,23.5146987,88.8022842,"Darshana, Bangladesh",Chuadanga
Darua Pur,27.8163201,78.6810015,"Darua Pur, Uttar Pradesh 207123, India",Etah
Darwha,20.32,77.77,"Darwha, Maharashtra 445202, India",Yavatmal
Daryaoganj,27.6001387,79.0856885,"Daryaoganj, Uttar Pradesh 207244, India",Kanshi Ram Nagar
Daryapur,20.9220693,77.3266991,"Daryapur, Maharashtra, India",Amravati
Daskolgram,23.7539831,87.9322547,"Daskolgram, West Bengal 731301, India",Birbhum
Dassuwal,31.2041245,74.6663913,"Dassuwal, Punjab 143416, India",Tarn Taran
Dasuya,31.813226,75.6637375,"Dasuya, Punjab 144205, India",Hoshiarpur
Datewas,29.9073771,75.6193539,"Datewas, Punjab 151502, India",Mansa
Datia,25.6653262,78.4609393,"Datia, Madhya Pradesh 475661, India",Datia
Dattapur,23.1099537,88.0595345,"Dattapur, West Bengal 713166, India",Bardhaman
Daudpur,25.9043814,84.5948379,"Daudpur, Bihar, India",Saran
Daula,30.2079215,74.6971257,"Daula, Punjab 152101, India",Sri Muktsar Sahib
Daulatpur,26.459502,80.5257863,"Daulatpur, Uttar Pradesh 209801, India",Unnao
Daulatpur Deoria urf Daulatpur,25.7289148,85.24249,"Daulatpur Deoria urf Daulatpur, Bihar, India",Vaishali
Daulatpur Haryana(Hisar),29.4496132701,75.8890522003,"Daulatpur Haryana,Hisar,India",Hisar
Daulta,24.9593133,78.443932,"Daulta, Uttar Pradesh, India",Lalitpur
Daund,18.463056,74.578889,"Daund, Maharashtra, India",Pune
Daundaj Gaon,18.2135899,74.1634469,"Daundaj Gaon, Maharashtra, India",Pune
Daurai Rural,26.3857426,74.6224755,"Daurai Rural, Rajasthan, India",Ajmer
Daurala,29.113,77.703,"Daurala, Uttar Pradesh 250221, India",Meerut
Dausa,26.88,76.33,"Dausa, Rajasthan 303303, India",Dausa
Davanagere,14.4663438,75.9238397,"Davangere, Karnataka, India",Davanagere
Dawezari,21.4453139,79.6923047,"Dawezari, Maharashtra 441912, India",Nagpur
Dawki,25.1840249,92.0248701,"Dawki, Meghalaya, India",West Jaintia Hills
Dayal Pura,26.8918417,76.2450153,"Dayal Pura, Rajasthan, India",Dausa
Debagram,23.6886494,88.3093517,"Debagram, West Bengal, India",Nadia
Debari,24.6054469,73.8154394,"Debari, Rajasthan 313024, India",Udaipur
Debipur,23.1379107,88.1571935,"Debipur, West Bengal 713146, India",Hooghly
Dedarva,23.417799,70.655286,"Dedarva,Kutch",Kutch
Dedaura Khur,26.9927408,79.9682293,"Dedaura Khur, Uttar Pradesh 209727, India",Kannauj
Dedrupar Grant,26.6887951,94.3616516,"Dedrupar Grant, Assam, India",Jorhat
Deeg,27.4723994,77.3249713,"Deeg, Rajasthan 321203, India",Bharatpur
Deega,26.2808807,79.9024779,"Deega, Uttar Pradesh 209312, India",Kanpur Dehat
Deep Nagar,25.1508273,85.4884696,"Deep Nagar, Bihar, India",Nalanda
Deesa,24.2585031,72.1906721,"Deesa, Gujarat, India",Banaskantha
Degana,26.895052,74.322166,"Degana, Rajasthan 341503, India",Nagaur
Dehit,25.2876525,75.8475853,"Dehit, Rajasthan, India",Bundi
Dehkela,23.0727998,85.0493253,"Dehkela, Jharkhand, India",Khunti
Dehradun,30.3164945,78.0321918,"Dehradun, Uttarakhand, India",Dehradun
Dehre,19.2421603,74.6744413,"Dehre, Maharashtra 414111, India",Ahmednagar
Dehri-on-sone,24.9277351,84.1909841,"Dehri-on-sone, Bihar, India",Rohtas
Dehu Road,18.6838,73.7318,"Dehu Road, Maharashtra, India",Pune
Dehuripada,21.4256921,85.7948524,"Dehuripada, Odisha, India",Kendujhar
Dekapam,27.7547,94.9306,"Dhemaji,Dekapam",Dhemaji
Dekura,25.3554447,84.4828838,"Dekura, Bihar 802223, India",Bhojpur
Delangakothabar,20.0564683,85.7435906,"Delangakothabar, Odisha, India",Puri
Delvada,20.7764585,71.0423481,"Delvada, Gujarat 362510, India",Junagadh
Demai,23.1740241,73.2116584,"Demai, Gujarat, India",Sabarkatha
Deo Tibba,32.1975135,77.3824596,"Deo Tibba,Himachal Pradesh 175136,India",Kullu
Deoband,29.7,77.68,"Deoband, Uttar Pradesh 247554, India",Saharanpur
Deogan(Balangir),20.5487031,83.418992,"Deogan, Odisha, India",Balangir
Deogan(Uttar Dinajpur),25.6547618,88.0839695,"Deogan, West Bengal 733134, India",Uttar Dinajpur
Deogaon,21.9395276,78.2048878,"Deogaon, Madhya Pradesh, India",Betul
Deoghar,24.48,86.7,"Deoghar, Jharkhand, India",Deoghar
Deopani Habi,27.1453435,95.2331931,"Deopani Habi, Assam 785705, India",Sivasagar
Deopura,24.3058179,73.7873547,"Deopura, Rajasthan, India",Udaipur
Deori,22.8450427,79.8380778,"Deori, Madhya Pradesh, India",Seoni
Deoria,26.4192952,83.8134896,"Deoria, Uttar Pradesh 274001, India",Deoria
Deoria Meer,26.4675326,83.8247623,"Deoria Meer, Uttar Pradesh 274001, India",Deoria
Deotala,25.2798278,88.289905,"Deotala, West Bengal 732124, India",Malda
Depalsar,28.2399252,74.9296456,"Depalsar, Rajasthan, India",Churu
Dera Musi,26.7566559,81.9016376,"Dera Musi, Uttar Pradesh 224189, India",Faizabad
Derajsar,28.0415473,73.7889689,"Derajsar, Rajasthan 331811, India",Bikaner
Derawali,18.9593329,73.1452867,"Derawali, Maharashtra 410221, India",Raigad
Derba,21.7435623,84.0326033,"Derba, Odisha, India",Jharsuguda
Derhgaon,25.0871061,85.7615379,"Derhgaon, Bihar, India",Sheikhpura
Deruan,22.4893223,85.3110368,"Deruan, Jharkhand 833103, India",West Singhbhum
Desari,25.6647001,85.4040194,"Desari, Bihar, India",Vaishali
Desert National Park,26.8192236,70.5182053,"Desert National Park, Bada Bag, Rajasthan 345033, India",Jaisalmer
Deshnok,27.7966042,73.3443425,"Deshnok, Rajasthan 334801, India",Bikaner
Deshwal,26.8520075,73.8713099,"Deshwal, Rajasthan, India",Nagaur
Desur,15.7424553,74.505312,"Desur, Karnataka, India",Belagavi
Dethi,22.4094255,77.3266991,"Dethi, Madhya Pradesh 461223, India",Hoshangabad
Dethli,23.4739986,72.1001434,"Dethli, Gujarat 384210, India",Mehsana
Deulgaon,20.480401,76.9009191,"Deulgaon, Maharashtra 444501, India",Akola
Deva,22.6154546,72.7348381,"Deva, Gujarat 387220, India",Anand
Devadanam,13.3060211,80.2349196,"Devadanam, Tamil Nadu 601203, India",Tiruvallur
Devakottai,9.9439685,78.8218944,"Devakottai, Tamil Nadu, India",Sivaganga
Devakottai Rasthaa,10.0370581,78.7617893,"Devakottai Rasthaa, Tamil Nadu, India",Sivaganga
Devanurkaval,13.4380872,76.087051,"Devanurkaval, Karnataka, India",Chikkamagaluru
Devaprayag,30.1459471,78.5992925,"Devaprayag, Uttarakhand, India",Pauri Garhwal
Devarabetta,15.8903254,77.2692503,"Devarabetta, Andhra Pradesh, India",Kurnool
Devaragudda,14.6683639,75.5727914,"Devaragudda, Karnataka 581115, India",Haveri
Devarapalli,17.0350499,81.5623849,"Devarapalli, Andhra Pradesh, India",West Godavari
Devarkadra,16.6247946,77.8410163,"Devarkadra, Telangana 509204, India",Mahabubnagar
Devgarh,25.5260665,73.9036487,"Devgarh, Rajasthan 313331, India",Pali
Devikulam,10.06264,77.10399,"Devikulam, Kerala, India",Idukki
Devipattinam,9.471936,78.8933803,"Devipattinam, Tamil Nadu, India",Ramanathapuram
Devkatewadi,17.5205425,75.233321,"Devkatewadi, Maharashtra 413317, India",Solapur
Devlali,19.906167,73.8242621,"Devlali, Maharashtra, India",Nashik
Devpur,27.2136641,83.3613181,"Devpur, Uttar Pradesh 273162, India",Maharajganj
Dewari,25.8328696,86.5829699,"Dewari, Bihar 852202, India",Saharsa
Dewas,22.96,76.06,"Dewas, Madhya Pradesh, India",Dewas
Dha hanu,34.6029517,76.5069107,"Dah,Jammu & Kashmir,India",Dah
Dhaban,29.858419,74.5433988,"Dhaban, Rajasthan, India",Hanumangarh
Dhablan,30.333144,76.2775995,"Dhablan, Punjab 147001, India",Patiala
Dhadi,20.8705709,76.4013471,"Dhadi, Maharashtra, India",Buldhana
Dhadkinala,22.384152,87.113604,"Dhadkinala, West Bengal 721513, India",West Medinipur
Dhaka(Dhaka),23.810332,90.4125181,"Dhaka, Bangladesh",Dhaka
Dhakia Naroo,28.6336949,78.7787889,"Dhakia Naroo, Uttar Pradesh 244415, India",Moradabad
Dhakiya Bhur,28.9045747,78.2504624,"Dhakiya Bhur, Uttar Pradesh 244225, India",Amroha
Dhakti Dahanu,19.97,72.73,"Dhakti Dahanu, Maharashtra, India",Thane
Dhakuria,22.95895,88.78894,"Dhakuria, West Bengal 743245, India",North 24 Parganas
Dhal Pukhuri,25.9563226,92.9001212,"Dhal Pukhuri, Assam, India",Nagaon
Dhalai,23.8466982,91.9099238,"Dhalai, Tripura, India",Dhalai
Dhalaibil,26.7788691,92.9076094,"Dhalaibil, Assam, India",Sonitpur
Dhalapathisamudram,8.4306378,77.6385779,"Dhalapathisamudram, Tamil Nadu, India",Tirunelveli
Dhalbhumgarh,22.5072389,86.5564757,"Dhalbhumgarh, Jharkhand 832302, India",East Singhbhum
Dhalgaon,17.1160114,74.9880895,"Dhalgaon, Maharashtra 416403, India",Sangli
Dhalwara,32.2143221,75.9310821,"Dhalwara, Himachal Pradesh 176051, India",Kangra
Dhama,26.0583568,84.8281174,"Dhama, Bihar, India",Saran
Dhamangaon,20.7860882,78.1407651,"Dhamangaon, Maharashtra 444709, India",Amravati
Dhamanian,25.4079075,84.5837904,"Dhamanian, Bihar, India",Bhojpur
Dhamnagachh,26.5883834,88.3542886,"Dhamnagachh, West Bengal 734434, India",Darjeeling
Dhamner,17.6184305,74.1620706,"Dhamner, Maharashtra, India",Satara
Dhamni,24.2894844,83.5136841,"Dhamni, Jharkhand, India",Garhwa
Dhamnod,22.22,75.47,"Dhamnod, Madhya Pradesh 454552, India",Dhar
Dhamori Kh.,19.2967505,74.6781003,"Dhamori Kh., Maharashtra 413704, India",Ahmednagar
Dhamrawali,28.337193,77.8324398,"Dhamrawali, Uttar Pradesh, India",Bulandshahar
Dhamtan Sahib,29.6972896,76.0188816,"Dhamtan Sahib, Haryana 126116, India",Jind
Dhamtari,20.71,81.55,"Dhamtari, Chhattisgarh, India",Dhamtari
Dhamua,22.2841782,88.3967536,"Dhamua, West Bengal, India",South 24 Parganas
Dhan Simla,23.2518893,87.4678266,"Dhan Simla, West Bengal, India",Bankura
Dhana,26.943849,77.5361462,"Dhana, Rajasthan, India",Bharatpur
Dhana Ladanpur,28.7565794,76.1631577,"Dhana Ladanpur, Haryana 127021, India",Bhiwani
Dhanari,28.3282088,78.5114185,"Dhanari, Uttar Pradesh 243751, India",Badaun
Dhanauli Khurd,27.7866911,81.5335865,"Dhanauli Khurd, Uttar Pradesh 271882, India",Bahraich
Dhanaura,28.97,78.25,"Dhanaura, Uttar Pradesh 244231, India",Amroha
Dhanauri,25.1689393,86.2171202,"Dhanauri, Bihar, India",Lakhisarai
Dhanawan,24.8322678,85.4504511,"Dhanawan, Bihar, India",Nawada
Dhanbad,23.7956531,86.4303859,"Dhanbad, Jharkhand, India",Dhanbad
Dhand,29.8790987,76.615277,"Dhand, Haryana, India",Kaithal
Dhandalsa,23.3998824,87.8132139,"Dhandalsa, West Bengal 713127, India",Bardhaman
Dhandhuka,22.37,71.98,"Dhandhuka, Gujarat, India",Ahmedabad
Dhanena,29.5313618,77.3525419,"Dhanena, Uttar Pradesh 247777, India",Shamli
Dhanera,24.5063838,72.0258406,"Dhanera, Gujarat 385310, India",Banaskantha
Dhangaon,21.1285739,80.9511835,"Dhangaon, Chhattisgarh 491441, India",Rajnandgaon
Dhani(Pali),25.2711786,73.2957009,"Dhani, Jadri, Rajasthan 306116, India",Pali
Dhaniya Mau,25.8355205,82.5199367,"Dhaniya Mau, Uttar Pradesh 222141, India",Jaunpur
Dhaniyawan(Nalanda),25.4227340418,85.287471392,"Dhaniyawan,Nalanda,India",Nalanda
Dhanoli,21.3178739,80.4243066,"Dhanoli, Maharashtra, India",Gondia
Dhanolti,30.426677,78.2376466,"Dhanolti, Uttarakhand, India",Tehri Garhwal
Dhanora Bk.,19.0068565,77.7051443,"Dhanora Bk., Maharashtra 431807, India",Nanded
Dhanori(Wardha),20.878781,78.290805,"Dhanori,Wardha,India",Wardha
Dhanpura,23.4511059508,72.2190240812,"Mehsana,Dhanpura",Mehsana
Dhansiri,25.8017233,93.6065848,"Dhansiri, Assam, India",Karbi Anglong
Dhansura,23.35,73.2,"Dhansura, Gujarat 383310, India",Sabarkatha
Dhanura,17.9672397,77.3266991,"Dhanura, Karnataka 585413, India",Bidar
Dhanushkodi,9.179372,79.4183427,"Dhanushkodi, Tamil Nadu, India",
Dhanuvachapuram,8.3839143,77.1283821,"Dhanuvachapuram, Kerala, India",Thiruvananthapuram
Dhar,22.353801,77.856738,"Dhar, Madhya Pradesh 461111, India",Betul
DHARAHARA,25.5765686,84.208117,"DHARAHARA, Bihar 802111, India",Buxar
Dharahra,25.4313602,85.0843782,"Dharahra, Bihar, India",Patna
Dharam Kundi,22.5121796,77.553344,"Dharam Kundi, Madhya Pradesh 461221, India",Hoshangabad
Dharampur,30.8994362,77.0190228,"Dharampur, Himachal Pradesh 173209, India",Solan
Dharampur Jahurali,26.6625354,79.4746071,"Dharampur Jahurali, Uttar Pradesh 206241, India",Auraiya
Dharampur Kalan,28.4495056,80.2112164,"Dharampur Kalan, Uttar Pradesh 262122, India",Pilibhit
Dharampuri,20.8141035,73.3797113,"Dharampuri, Gujarat, India",Navsari
Dharamshala,32.2196772,76.3209345,"Dharamshala, Himachal Pradesh, India",Kangra
Dharamtul,26.1903006,92.3739579,"Dharamtul, Assam, India",Morigaon
Dharangaon,21.0145539,75.2741557,"Dharangaon, Maharashtra 425105, India",Jalgaon
Dharapuram,10.73,77.52,"Dharapuram, Tamil Nadu, India",Tiruppur
Dharchula,29.8473422,80.5369058,"Dharchula, Uttarakhand, India",Pithoragharh
Dhareshwar(Pali),25.7813823627,73.6716985703,"Dhareshwar,Pali,India",Pali
Dharhara,25.256088,86.41173,"Dharhara, Bihar 811212, India",Munger
Dhari,21.326649,71.0252571,"Dhari, Gujarat, India",Amreli
Dharimba,22.2679461,87.3736292,"Dharimba, West Bengal 721301, India",West Medinipur
Dharipur,25.7629798,84.9602961,"Dharipur, Bihar, India",Saran
Dhariwal,31.958504,75.323245,"Dhariwal, Punjab, India",Gurdaspur
Dharmabad,18.9,77.85,"Dharmabad, Maharashtra, India",Nanded
Dharmadom,11.7767932,75.4665158,"Dharmadom, Kerala, India",Kannur
Dharmaj,22.4153201,72.7895065,"Dharmaj, Gujarat, India",Anand
Dharmanagar(Raichur),24.3701333357,92.1698422996,"Dharmanagar,Raichur,India",Raichur
Dharmapuram,15.1526806,77.6478852,"Dharmapuram, Andhra Pradesh, India",Anantapuram
Dharmapuri,12.1016465,78.1346296,"Dharmapuri, Tamil Nadu, India",Dharmapuri
Dharmasthala,12.96012,75.37836,"Dharmasthala, Karnataka 574216, India",Dakshina Kannada
Dharmavaram,14.4137447,77.7126189,"Dharmavaram, Andhra Pradesh, India",Anantapuram
Dharmnagar,16.3109028,75.8737288,"Dharmnagar, Karnataka 587207, India",Bagalkot
Dharmpur,28.1844355,81.2739073,"Dharmpur, Uttar Pradesh, India",Chhatarpur
Dharodi,29.6398073,76.0652985,"Dharodi, Haryana 126116, India",Jind
Dharwad,15.4589236,75.007808,"Dharwad, Karnataka, India",Dharwad
Dhasa,21.8,71.516667,"Dhasa, Gujarat, India",Amreli
Dhatkidi,22.7007962,86.3269012,"Dhatkidi, Jharkhand 832102, India",East Singhbhum
Dhatrigram,23.2795546,88.3129969,"Dhatrigram, West Bengal 713405, India",Bardhaman
Dhauli,20.1881589,85.8447846,"Dhauli, Odisha, India",Khordha
Dhaulpur,26.7025181,77.893391,"Dholpur, Rajasthan 328001, India",Dhaulpur
Dhaura,24.4464017,78.3187871,"Dhaura, Madhya Pradesh 284403, India",Lalitpur
Dhaurpur,27.6090606,78.1436159,"Dhaurpur, Uttar Pradesh 204102, India",Hathras
Dhaurra,27.2221761,78.1364889,"Dhaurra, Uttar Pradesh 283202, India",Agra
Dhavalas,18.1293754606,75.3344535828,"Dhavalas,Solapur",Solapur
Dhawari bk,19.2725562,77.6593394,"Dhawari bk, Maharashtra, India",Nanded
Dhekalia Borsaikia,26.6925062,94.1385819,"Dhekalia Borsaikia, Assam, India",Jorhat
Dhekiajuri Bongali Gaon,27.4780461,95.3455485,"Dhekiajuri Bongali Gaon, Assam, India",Tinsukia
Dhekwad,21.3403747,74.1687686,"Dhekwad, Maharashtra 425412, India",Nandurbar
Dhemaji,27.4811106,94.5572847,"Dhemaji, Assam 787057, India",Dhemaji
Dhengli Pimpalgaon(Parbhani),19.3928408347,76.4977329969,"Dhengli Pimpalgaon,Parbhani,India",Parbhani
Dhenkanal,20.67,85.6,"Dhenkanal, Odisha, India",Dhenkanal
Dhepura,25.5735897,85.9725986,"Madhepura, Bihar 851133, India",Begusarai
Dhigawara,27.29936,76.6246721,"Dhigawara, Rajasthan, India",Alwar
Dhinda,26.8919428,75.3703662,"Dhinda, Rajasthan, India",Jaipur
Dhindora Hukmikhera(Raichur),26.8009367327,77.0959997177,"Dhindora Hukmikhera,Raichur,India",Raichur
Dhindsa,30.8872867,74.7501658,"Dhindsa, Punjab 142052, India",Ferozepur
Dhing Town,26.47,92.47,"Dhing, Assam, India",Nagaon
Dhinoj,23.664807,72.2807896,"Dhinoj, Gujarat 384225, India",Patan
Dhireran,28.4110135,73.5903296,"Dhireran, Rajasthan 334601, India",Bikaner
Dhodar,23.7785188,75.1049137,"Dhodar, Madhya Pradesh 457339, India",Ratlam
Dhola,21.8219991,71.7400054,"Dhola, Gujarat 364320, India",Bhavnagar
Dholi Bhal,22.4444151906,72.0686898708,"Surendranagar,Dholi Bhal",Surendranagar
Dholikuva,20.8298064,73.2149765,"Dholikuva, Gujarat 396560, India",Navsari
Dholipal,29.75,74.266667,"Dholipal, Rajasthan 335064, India",Hanumangarh
Dholka,22.7428431,72.4435674,"Dholka, Gujarat 382225, India",Ahmedabad
Dhondi,19.0882759,76.7423094,"Dhondi, Maharashtra 431521, India",Parbhani
Dhone,15.4002707,77.8720108,"Dhone, Andhra Pradesh 518222, India",Kurnool
Dhonswas,23.4189387,75.0654951,"Dhonswas, Madhya Pradesh 457222, India",Ratlam
Dhoraji,21.73367,70.449915,"Dhoraji, Gujarat 360410, India",Rajkot
Dhramatala,23.6022917,88.1693857,"Dhramatala, West Bengal 713502, India",Bardhaman
Dhrangadhra,22.98,71.47,"Dhrangadhra, Gujarat, India",Surendranagar
Dhrol,22.57,70.42,"Dhrol, Gujarat 361210, India",Jamnagar
Dhubri,26.0206982,89.9743463,"Dhubri, Assam, India",Dhubri
Dhubulia,23.48819,88.451317,"Dhubulia, West Bengal, India",Nadia
Dhudianwal,31.3386619,75.3394864,"Dhudianwal, Punjab 144620, India",Kapurthala
Dhule,20.9042201,74.7748979,"Dhule, Maharashtra, India",Dhule
Dhuleta,23.7090812,73.3797113,"Dhuleta, Gujarat 383355, India",Sabarkatha
Dhulia(Dhule),20.9254163,74.7395417,"Dhule Airport, Nakane, Dhule, Maharashtra 424002, India",Dhule
Dhulipalla Halt(Guntur),16.4186838793,80.0987434387,"Dhulipalla Halt,Guntur,India",Guntur
Dhuliyan,24.6706654,87.9481846,"Dhuliyan, West Bengal 742202, India",Murshidabad
Dhundhara,25.8895871,72.7881508,"Dhundhara, Rajasthan, India",Dhundhara
Dhurana,29.2456337018,76.792468957,"Sonepat,Dhurana",Sonepat
Dhuri,30.37,75.87,"Dhuri, Punjab 148024, India",Sangrur
Dhurwasin,23.1210967,81.8524882,"Dhurwasin, Madhya Pradesh, India",Anuppur
Dhutra,21.899325,84.0909058,"Dhutra, Odisha, India",Jharsuguda
Dhuva,22.7171092,70.9472496,"Dhuva, Gujarat 363621, India",Rajkot
Dhuvaran,22.2397404,72.7658676,"Dhuvaran, Gujarat, India",Anand
Dhuwadkhedi,24.4908525,75.8940592,"Dhuwadkhedi, Madhya Pradesh, India",Mandsaur
Dhuwala(Bhilwara),25.4970707178,74.5817407454,"Dhuwala,Bhilwara,India",Bhilwara
Dialpura,29.8920708,75.660084,"Dialpura, Punjab 151501, India",Mansa
Diamond Harbour,22.2,88.2,"Diamond Harbour, West Bengal, India",South 24 Parganas
Dibakar Bati,23.1474359,87.6408469,"Dibakar Bati, West Bengal, India",Bankura
Dibbanadoddi,15.9377949,77.2922332,"Dibbanadoddi, Andhra Pradesh 518349, India",Kurnool
Dibiyapur,26.635833,79.556667,"Dibiyapur, Uttar Pradesh 206244, India",Auraiya
Dibru Saikhowa National Park,27.6690334,95.3625516,"Dibru Saikhowa National Park, Laika Gaon, Assam 786150, India",Tinsukia
Dibrugarh,27.4728327,94.9119621,"Dibrugarh, Assam, India",Dibrugarh
Dichpally,18.604466,78.2105857,"Dichpally, Telangana, India",Nizamabad
Didihat,29.8007007,80.2460718,"Didihat, Uttarakhand, India",Pithoragarh
Didwana,27.4,74.57,"Didwana, Rajasthan 341303, India",Nagaur
Digboi,27.3951473,95.6300233,"Digboi, Assam 786171, India",Tinsukia
Digha,21.6266172,87.5074315,"Digha, West Bengal, India",Purba Medinipur
Digha(Murshidabad),24.2800295,88.2923363,"Digha, West Bengal, India",Murshidabad
Dighi,24.6611844,84.1039262,"Dighi, Bihar 824303, India",Aurangabad
Dighri,25.5789409,86.5930592,"Dighri, Bihar, India",Khagaria
Dighwa Dubauli,26.2615193,84.7446146,"Dighwa Dubauli, Bihar 841413, India",Saran
Dighwara,25.745902,84.9999543,"Dighwara, Bihar 841207, India",Saran
Dignagar,23.3278549,88.4512026,"Dignagar, West Bengal 741401, India",Nadia
Digras,18.4069855,76.947022,"Digras, Maharashtra 413517, India",Latur
Diguvametta,15.3930685,78.8318937,"Diguvametta, Andhra Pradesh, India",Kurnool
Dihibaraj,24.3109518,88.2041147,"Dihibaraj, West Bengal, India",Murshidabad
Dihingia Gaon,27.4174447,94.4413632,"Dihingia Gaon, Assam, India",Dhemaji
Dikcha Grant,24.855849,93.0657589,"Dikcha Grant, Assam, India",Cachar
Dilawarnagar Railway Station,26.9598472,80.6680074,"Dilawarnagar Railway Station, Dilawarnagar Railway Station, Uttar Pradesh 226103, India",Lucknow
Dilawarpur,27.6694874,76.5921665,"Dilawarpur, Rajasthan 301001, India",Alwar
Dildar Nagar,25.423199,83.669815,"Dildar Nagar, Uttar Pradesh, India",Ghazipur
Dilmili,18.9743203,81.7513551,"Dilmili, Chhattisgarh 494442, India",Dantewada
Dima Hasao,25.3478004,93.0175712,"Dima Hasao, Assam, India",Dima Hasao
Dimapur,25.92,93.73,"Dimapur, Nagaland, India",Dimapur
Dimow,26.2922572,92.6214083,"Dimow, Assam 782142, India",Nagaon
Dimow Charali,27.6711496,94.8261424,"Dimow Charali, Assam 787059, India",Dhemaji
Dimra,23.4599821,85.7999758,"Dimra, Jharkhand, India",Ramgarh
Dinanagar,32.1265656,75.4636031,"Dinanagar, Punjab 143531, India",Gurdaspur
Dindigul,10.3673123,77.9802906,"Dindigul, Tamil Nadu, India",Dindigul
Ding,29.4609824,75.2624898,"Ding, Haryana 125055, India",Sirsa
Dingroda,23.2385896,76.0928511,"Dingroda, Madhya Pradesh, India",Dewas
Dingwahi,25.4050284,80.4076132,"Dingwahi, Uttar Pradesh 210120, India",Banda
Dinhata,26.133333,89.466667,"Dinhata, West Bengal 736135, India",Cooch Behar
Dinnapatti,11.8133518,78.0972821,"Dinnapatti, Tamil Nadu, India",Salem
Dipa(Dhemaji),27.7076,94.8502,"Dipa,Dhemaji,India",Dhemaji
Diphu,25.846525,93.4298746,"Diphu, Assam, India",Karbi Anglong
Diplana,29.1794968,74.8828754,"Diplana, Rajasthan 335504, India",Hanumangarh
Ditokcherra(Dima Hasao),25.0916328238,92.8021140663,"Ditokcherra,Dima Hasao,India",Dima Hasao
Diu,20.7144094,70.9873719,"Diu, Daman and Diu, India",Diu
Diura,28.6000916,79.8828828,"Diura, Uttar Pradesh 262001, India",Pilibhit
Diveagar,18.1682321,72.9901898,"Diveagar, Maharashtra 402404, India",Raigad
Diwana,29.3162298,76.9743873,"Diwana, Haryana 132106, India",Panipat
Diyawan(Nalanda),25.3811910913,85.283480265,"Diyawan,Nalanda,India",Nalanda
